[Header]
TITLE,NdTiGaO_multifield_He3Base._50K.dat
BYAPP,HeatCapacity,3.9.3,1.7
INFO,6.856,MASS:Sample Mass (mg)
INFO,0.005,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.3 Build 101,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
3762213838.21338,,1857,0.7615,0.7615,4999.98828125,9.89999989542412E-6,0.77312433,0.016617697,33.069646,0.03747,0.020414367,0.0003085,33.09006,0.03747,0.24321383,237.97762,0.00052550524,99.640557,0,0,1,,,,1.3955E-7,470.717,0.59772122,42.774033,0
3762215534.17793,,1857,0.761418,0.761418,4999.98828125,9.89999989542412E-6,0.77309689,0.016648568,33.144739,0.03069,0.020412631,0.0003084,33.165152,0.03069,0.13228427,238.35784,0.00038519852,99.73658,0,0,1,,,,1.3951E-7,475.9552,0.5976788,42.872685,0
3762218046.55542,,1857,0.684046,0.684046,5000.00048828125,9.89999989542412E-6,0.69475982,0.015393345,36.870911,0.04238,0.017539811,0.0001732,36.888451,0.04238,0.057212311,295.1958,0.00042454535,99.696469,0,0,1,,,,1.2534E-7,476.7157,0.4826912,53.07001,0
3762220441.13394,,1857,0.684024,0.684024,4999.857421875,9.89999989542412E-6,0.69448892,0.015003805,36.866049,0.03358,0.017519431,0.0001722,36.883568,0.03358,0.12562408,296.67617,0.00047033055,99.664962,0,0,1,,,,1.2474E-7,590.3916,0.48231486,53.083711,0
3762222547.59695,,1857,0.683931,0.683931,4999.857421875,9.89999989542412E-6,0.69452547,0.014987405,36.846814,0.03808,0.0175204,0.0001723,36.864334,0.03808,0.14944718,296.74323,0.0005404775,99.615109,0,0,1,,,,1.2471E-7,593.3523,0.48236563,53.053222,0
3762225943.23098,,1857,0.614359,0.614359,4999.83349609375,9.89999989542412E-6,0.62412365,0.014070959,40.755138,0.03163,0.015251556,0.0001758,40.77039,0.03163,0.13458668,364.83742,0.00049252024,99.63768,0,0,1,,,,1.1216E-7,593.4865,0.38953033,65.299782,0
3762228893.67082,,1857,0.614352,0.614352,4999.9169921875,9.89999989542412E-6,0.62386576,0.013528037,40.793476,0.02901,0.015233605,0.0001765,40.808709,0.02901,0.23063601,367.27076,0.0004962192,99.636606,0,0,1,,,,1.1152E-7,729.6748,0.38920849,65.388226,0
3762231863.65452,,1857,0.614367,0.614367,4999.83349609375,9.89999989542412E-6,0.62377801,0.01350299,40.783609,0.02706,0.015230457,0.0001766,40.79884,0.02706,0.26683945,366.38217,0.00059279579,99.564528,0,0,1,,,,1.1184E-7,734.5415,0.38909901,65.381608,0
3762236025.99086,,1857,0.551903,0.551903,4999.845703125,9.89999989542412E-6,0.56053744,0.012998474,43.945608,0.03093,0.013365967,0.000188,43.958974,0.03093,0.17157419,439.15264,0.00054606683,99.589234,0,0,1,,,,1.0051E-7,732.7643,0.31420222,78.399059,0
3762239130.25697,,1857,0.551871,0.551871,5000.00048828125,9.89999989542412E-6,0.55987692,0.012291665,44.043853,0.04653,0.013340866,0.0001869,44.057194,0.04653,0.077396029,453.36687,0.00070826737,99.481238,0,0,1,,,,9.7684E-8,878.3053,0.31346217,78.667027,0
3762242789.38486,,1857,0.551867,0.551867,4999.857421875,9.89999989542412E-6,0.55988234,0.012439838,43.894858,0.03545,0.013339903,0.0001868,43.908198,0.03545,0.13586914,447.13141,0.00060644352,99.55143,0,0,1,,,,9.8642E-8,906.7337,0.31346823,78.400149,0
3762247394.66388,,1857,0.49578,0.49578,4999.9404296875,9.89999989542412E-6,0.50372572,0.012068402,46.680277,0.05122,0.011956602,0.000105,46.692233,0.05122,0.027450265,528.45141,0.00066215263,99.508141,0,0,1,,,,8.8793E-8,894.2628,0.2537396,92.670029,0
3762251598.86287,,1857,0.495831,0.495831,4999.9287109375,9.89999989542412E-6,0.50314224,0.011088647,46.951842,0.03563,0.01193919,0.0001042,46.963781,0.03563,0.10431925,535.05511,0.00065397316,99.516761,0,0,1,,,,8.82E-8,1000,0.25315212,93.317233,0
3762858464.60907,,1857,50.0354,50.0354,9999.9287109375,9.89999989542412E-6,50.536784,1.009927,607.09216,3.696,427.16537,0.4094,1034.2575,3.696,0.089411168,85.79951,0.42526177,97.968209,0,0,1,,,,1.2141E-5,147.7891,2553.9665,12.012877,0
3762859096.09453,,1857,50.1801,50.1801,9999.96484375,9.89999989542412E-6,50.772799,1.0822324,607.1093,2.363,430.79691,0.4164,1037.9062,2.363,0.068301609,80.726833,0.21584869,98.902471,0,0,1,,,,1.2906E-5,171.599,2577.8771,11.957373,0
3762934066.49065,,1857,50.0014,50.0014,9999.75,9.89999989542412E-6,50.599352,1.0255516,600.89396,0.8896,427.83298,0.4107,1028.7269,0.8896,0.19259969,76.010333,0.070835233,99.616842,0,0,1,,,,1.3552E-5,156.8986,2560.2944,11.875527,0
3762934627.67562,,1857,49.9993,49.9993,9999.7626953125,9.89999989542412E-6,50.584024,0.99882297,600.25613,0.8139,427.59413,0.4103,1027.8503,0.8139,0.35356194,76.077768,0.080050814,99.567482,0,0,1,,,,1.3531E-5,152.0207,2558.7435,11.866516,0
3762935190.72738,,1857,49.9977,49.9977,9999.71484375,9.89999989542412E-6,50.581932,0.99967655,600.43303,0.789,427.5488,0.4102,1027.9818,0.789,0.33494688,76.107494,0.074658182,99.596711,0,0,1,,,,1.3526E-5,152.1555,2558.5319,11.870504,0
3762944631.25944,,1857,45.0917,45.0917,9999.822265625,9.89999989542412E-6,45.647611,0.93279142,514.08483,0.8494,350.15389,0.2921,864.23872,0.8494,0.22694234,68.610337,0.021516196,99.869928,0,0,1,,,,1.2602E-5,152.215,2083.7044,11.262031,0
3762946052.90083,,1857,44.7933,44.7933,9999.75,9.89999989542412E-6,45.320226,0.90741627,513.21774,0.7773,345.48937,0.2869,858.70711,0.7773,0.13386357,68.957973,0.077872055,99.531001,0,0,1,,,,1.2474E-5,137.2207,2053.9228,11.324254,0
3762946567.52652,,1857,44.8781,44.8781,9999.7265625,9.89999989542412E-6,45.36741,0.91000085,517.53399,1.645,346.28861,0.2878,863.82261,1.645,0.18941756,73.180655,0.22991018,98.696663,0,0,1,,,,1.186E-5,137.9159,2058.2019,11.407616,0
3762955993.27889,,1857,40.2057,40.2057,9999.9765625,9.89999989542412E-6,40.70961,0.89037199,436.49786,0.7182,282.0973,0.2322,718.59516,0.7182,0.67173075,63.058102,0.096486558,99.359396,0,0,1,,,,1.1423E-5,146.3613,1657.2724,10.722231,0
3762956402.85785,,1857,40.3235,40.3235,9999.98828125,9.89999989542412E-6,40.752853,0.82903289,439.03948,1.958,282.85419,0.2328,721.89367,1.958,0.17209854,67.877642,0.28664934,98.235794,0,0,1,,,,1.0706E-5,126.1162,1660.7951,10.773221,0
3762956904.80542,,1857,40.4437,40.4437,9999.96484375,9.89999989542412E-6,40.917342,0.86043394,438.90643,1.8,284.883,0.2344,723.78943,1.8,0.075495537,65.60057,0.18112377,98.846693,0,0,1,,,,1.1081E-5,135.7553,1674.2289,10.72666,0
3762965190.08425,,1857,36.1121,36.1121,9999.880859375,9.89999989542412E-6,36.551905,0.79904507,368.67295,0.7853,231.68915,0.1859,600.3621,0.7853,18.662809,57.578552,0.13322609,99.025952,0,0,1,,,,1.0466E-5,131.2011,1336.0418,10.086285,0
3762965621.43078,,1857,36.2685,36.2685,9999.953125,9.89999989542412E-6,36.647474,0.75306654,370.26135,2.468,232.94642,0.1871,603.20777,2.468,0.083511274,62.289561,0.30324744,97.956295,0,0,1,,,,9.7604E-6,115.1571,1343.0373,10.103325,0
3762966086.56223,,1857,36.3485,36.3485,9999.9765625,9.89999989542412E-6,36.796998,0.77619593,367.37281,0.9632,234.49916,0.1885,601.87197,0.9632,0.069518199,56.82083,0.076122684,99.437467,0,0,1,,,,1.0615E-5,124.5791,1354.0191,9.9837713,0
3762973114.1923,,1857,32.4335,32.4335,9999.9404296875,9.89999989542412E-6,32.810525,0.70895833,305.69163,0.8669,190.90541,0.1654,496.59704,0.8669,2.880792,52.423698,0.16917238,98.640739,0,0,1,,,,9.5224E-6,113.6417,1076.5306,9.3168771,0
3762973508.92907,,1857,32.6079,32.6079,9999.9404296875,9.89999989542412E-6,32.941786,0.68642496,307.34735,2.495,192.38947,0.1657,499.73682,2.495,0.070282676,56.599655,0.30714459,97.7204,0,0,1,,,,8.9077E-6,104.8474,1085.1612,9.3300149,0
3762973933.58634,,1857,32.6549,32.6549,9999.880859375,9.89999989542412E-6,33.073983,0.70124072,302.13679,0.5261,193.58383,0.1659,495.72062,0.5261,0.23200337,49.257068,0.0099716681,99.914963,0,0,1,,,,1.0067E-5,113.1993,1093.8884,9.1351799,0
3762978547.79927,,1857,29.1317,29.1317,9999.9287109375,9.89999989542412E-6,29.470221,0.62882775,249.4437,0.5986,157.00599,0.1475,406.44969,0.5986,8.6170613,45.920112,0.11531825,98.943421,0,0,1,,,,8.8869E-6,98.51414,868.49392,8.4642629,0
3762978897.82997,,1857,29.2749,29.2749,9999.9404296875,9.89999989542412E-6,29.575469,0.61269126,251.17282,1.865,158.13805,0.1488,409.31087,1.865,0.077861621,49.795225,0.25609368,97.84198,0,0,1,,,,8.2885E-6,91.84022,874.70837,8.4926064,0
3762979274.05501,,1857,29.3202,29.3202,9999.8701171875,9.89999989542412E-6,29.688329,0.62874864,248.20031,0.4692,159.1127,0.1499,407.31301,0.4692,0.17806942,44.116559,0.025350727,99.758749,0,0,1,,,,9.241E-6,99.59045,881.39686,8.3601981,0
3762982701.56048,,1857,26.3389,26.3389,9999.9169921875,9.89999989542412E-6,26.664274,0.54441598,200.54503,0.5208,130.08493,0.1136,330.62995,0.5083,0.39002618,38.405937,0,100,0,0,1,,,,8.6088E-6,88.23312,710.9835,7.5211134,0
3762983353.22666,,1857,26.2231,26.2231,9999.953125,9.89999989542412E-6,26.533141,0.52798047,199.98931,0.3624,128.86357,0.1123,328.85288,0.3624,0.14583924,38.495,0.029538121,99.678277,0,0,1,,,,8.5529E-6,76.81187,704.0076,7.53734,0
3762983613.19838,,1857,26.2503,26.2503,9999.9287109375,9.89999989542412E-6,26.543608,0.52850224,201.24938,0.3886,128.98828,0.1124,330.23766,0.3886,2.4386556,40.033871,0.080077818,99.161458,0,0,1,,,,8.2749E-6,76.99,704.56314,7.5818396,0
3762985930.1753,,1857,23.5321,23.5321,9999.9052734375,9.89999989542412E-6,23.826825,0.52254516,159.00752,0.2904,104.82697,0.09217,263.83449,0.2904,0.72240395,34.374994,0.03361863,99.592031,0,0,1,,,,7.6866E-6,80.06774,567.71759,6.6734666,0
3762986163.406,,1857,23.5833,23.5833,9999.953125,9.89999989542412E-6,23.841313,0.48528323,159.32889,0.5602,105.01979,0.09233,264.34868,0.5602,0.23178027,36.199297,0.11809058,98.642582,0,0,1,,,,7.3392E-6,68.74999,568.40819,6.682891,0
3762986406.27126,,1857,23.6212,23.6212,9999.9052734375,9.89999989542412E-6,23.898516,0.49770335,159.39671,0.3873,105.47824,0.09271,264.87495,0.3873,0.28877065,35.064088,0.062884196,99.253155,0,0,1,,,,7.5746E-6,72.39859,571.13907,6.6697324,0
3762988426.0291,,1857,21.149,21.149,9999.8935546875,9.89999989542412E-6,21.418949,0.47025688,123.40659,0.2303,85.106011,0.07678,208.5126,0.2303,0.27301437,29.560901,0.014193281,99.801357,0,0,1,,,,7.0586E-6,70.12818,458.77137,5.7615614,0
3762988660.16155,,1857,21.1839,21.1839,9999.9169921875,9.89999989542412E-6,21.421169,0.43192044,123.65503,0.3694,85.174804,0.07679,208.82984,0.3694,0.2295303,30.859793,0.076659743,98.974543,0,0,1,,,,6.7917E-6,59.1218,458.8665,5.7725622,0
3762988871.9939,,1857,21.2063,21.2063,9999.9169921875,9.89999989542412E-6,21.457721,0.44176443,123.65726,0.2463,85.443917,0.07686,209.10117,0.2463,0.94400328,30.201887,0.045924124,99.371937,0,0,1,,,,6.9388E-6,61.71959,460.43379,5.7628327,0
3762990217.14399,,1857,19.0913,19.0913,9999.9404296875,9.89999989542412E-6,19.326965,0.40524143,94.373718,0.3658,69.616809,0.08682,163.99053,0.3554,3.2662388,25.229473,0,100,0,0,1,,,,6.5E-6,60.40377,373.53157,4.8830077,0
3762990630.01599,,1857,19.0202,19.0202,9999.880859375,9.89999989542412E-6,19.245775,0.37340008,94.080613,0.2704,69.063877,0.08731,163.14449,0.2559,0.15782697,25.039841,0,100,0,0,1,,,,6.5154E-6,50.45895,370.39986,4.8883774,0
3762990807.33573,,1857,19.0236,19.0236,9999.9765625,9.89999989542412E-6,19.24326,0.37922139,94.39256,0.1835,69.027878,0.08734,163.42044,0.1835,0.94905835,25.69508,0.026971949,99.570371,0,0,1,,,,6.3692E-6,50.07968,370.30304,4.9052272,0
3762991990.02103,,1857,17.1243,17.1243,9999.880859375,9.89999989542412E-6,17.326509,0.36944126,70.387888,0.1923,55.57177,0.08047,125.95966,0.1923,0.3322668,22.146512,0.016683082,99.6948,0,0,1,,,,5.693E-6,51.39016,300.20791,4.0624391,0
3762992151.11229,,1857,17.1137,17.1137,9999.8935546875,9.89999989542412E-6,17.308716,0.3381987,69.957153,0.2805,55.485832,0.08031,125.44298,0.2687,0.30342111,21.499867,0,100,0,0,1,,,,5.8346E-6,44.29302,299.59165,4.0417298,0
3762992329.67161,,1857,17.0998,17.0998,9999.8935546875,9.89999989542412E-6,17.295693,0.34011543,69.808577,0.1918,55.376031,0.08011,125.18461,0.1918,0.3847721,21.571309,0.007192948,99.864892,0,0,1,,,,5.8057E-6,42.99973,299.14098,4.0361828,0
3762992994.88115,,1857,15.2964,15.2964,9999.9404296875,9.89999989542412E-6,15.477162,0.33507366,51.427324,0.132,43.62406,0.05909,95.051384,0.132,1.8236248,18.845607,0.025531344,99.455645,0,0,1,,,,5.0518E-6,43.14262,239.54255,3.3227877,0
3762993133.8027,,1857,15.3311,15.3311,9999.9169921875,9.89999989542412E-6,15.492242,0.31270055,51.556037,0.2262,43.741008,0.05924,95.297045,0.2262,0.23568488,19.741579,0.075687751,98.465782,0,0,1,,,,4.8493E-6,37.69121,240.00957,3.3278615,0
3762993280.58186,,1857,15.3615,15.3615,9999.96484375,9.89999989542412E-6,15.531084,0.32053171,51.77915,0.1929,43.96241,0.05952,95.74156,0.1929,0.27208866,19.376404,0.049330442,98.979124,0,0,1,,,,4.9561E-6,39.48316,241.21457,3.3339045,0
3762993895.90057,,1857,13.7568,13.7568,9999.96484375,9.89999989542412E-6,13.925394,0.30296517,36.894026,0.1499,34.725094,0.04866,71.61912,0.1418,0.69187008,15.731023,0,100,0,0,1,,,,4.5527E-6,38.75281,193.91661,2.6494062,0
3762994016.58722,,1857,13.7735,13.7735,9999.9169921875,9.89999989542412E-6,13.921918,0.2776888,36.930601,0.1198,34.714154,0.04864,71.644755,0.1198,0.59051544,16.278879,0.039208691,99.039972,0,0,1,,,,4.4124E-6,31.46205,193.81981,2.6526948,0
3762994141.03918,,1857,13.7916,13.7916,9999.9404296875,9.89999989542412E-6,13.945096,0.28360875,36.994946,0.123,34.839477,0.04882,71.834423,0.123,0.56582382,16.203009,0.031261531,99.23034,0,0,1,,,,4.4425E-6,32.55776,194.46572,2.6528999,0
3762994691.28745,,1857,12.3682,12.3682,9999.9169921875,9.89999989542412E-6,12.523928,0.26999329,26.106334,0.1351,27.261383,0.03816,53.367716,0.1296,0.36825303,13.165993,0,100,0,0,1,,,,4.0535E-6,32.40602,156.84877,2.0845165,0
3762994797.67769,,1857,12.3745,12.3745,9999.9052734375,9.89999989542412E-6,12.512441,0.24765424,26.10837,0.07931,27.211072,0.03811,53.319441,0.07931,2.478764,13.57406,0.033921677,99.00513,0,0,1,,,,3.9375E-6,26.33199,156.56119,2.0865927,0
3762994905.66533,,1857,12.3849,12.3849,9999.9052734375,9.89999989542412E-6,12.525147,0.25234982,26.288657,0.07948,27.270941,0.03817,53.559599,0.07948,1.0551741,13.571034,0.023738591,99.302604,0,0,1,,,,3.9533E-6,27.14812,156.8793,2.0988702,0
3762995410.4284,,1857,11.118,11.118,9999.9052734375,9.89999989542412E-6,11.258246,0.24230102,18.140886,0.09084,21.334924,0.03185,39.47581,0.08508,0.3757637,11.14236,0,100,0,0,1,,,,3.5429E-6,27.14207,126.7481,1.6113421,0
3762995504.19606,,1857,11.1187,11.1187,9999.9287109375,9.89999989542412E-6,11.245903,0.22340039,18.149457,0.05735,21.284468,0.03178,39.433925,0.05735,2.2009866,11.361444,0.018085037,99.361588,0,0,1,,,,3.4756E-6,22.28472,126.47034,1.6138728,0
3762995599.37984,,1857,11.1244,11.1244,9999.953125,9.89999989542412E-6,11.251433,0.22621587,18.18762,0.05605,21.306838,0.03181,39.494457,0.05605,1.6014438,11.440663,0.023698407,99.170207,0,0,1,,,,3.4583E-6,22.72289,126.59474,1.6164714,0
3762996051.27601,,1857,9.99322,9.99322,9999.857421875,9.89999989542412E-6,10.117945,0.21589014,12.894934,0.07247,16.589634,0.02221,29.484568,0.06898,0.33460989,9.4782462,0,100,0,0,1,,,,3.1108E-6,22.88133,102.37281,1.2744618,0
3762996134.23152,,1857,9.99077,9.99077,9999.857421875,9.89999989542412E-6,10.104534,0.20000586,12.898946,0.04024,16.539009,0.02214,29.437955,0.04024,1.9682152,9.6286286,0.013381553,99.437415,0,0,1,,,,3.0607E-6,18.95649,102.10161,1.2765503,0
3762996216.63176,,1857,9.99267,9.99267,9999.857421875,9.89999989542412E-6,10.106515,0.20219445,12.969401,0.04067,16.547606,0.02215,29.517007,0.04067,3.1141364,9.6781514,0.010018469,99.580839,0,0,1,,,,3.0523E-6,19.25726,102.14164,1.2832714,0
3762996985.89153,,1857,8.9916,8.9916,9999.880859375,9.89999989542412E-6,9.0974947,0.19457556,9.5193714,0.05039,12.842989,0.02545,22.36236,0.05039,0.61718184,8.4703264,0.011556143,99.443926,0,0,1,,,,2.6428E-6,19.3563,82.764409,1.0463729,0
3762997064.2902,,1857,8.99199,8.99199,9999.833984375,9.89999989542412E-6,9.0971909,0.18270905,9.4277759,0.04628,12.847551,0.02544,22.275327,0.04628,0.80940375,8.3149594,0.0089760627,99.559024,0,0,1,,,,2.6811E-6,16.94065,82.758883,1.0363392,0
3762997140.88971,,1857,8.98914,8.98914,9999.857421875,9.89999989542412E-6,9.0929921,0.18111536,9.4245768,0.04651,12.8328,0.02548,22.257376,0.04651,1.6058477,8.3056843,0.011354264,99.442053,0,0,1,,,,2.6825E-6,16.62992,82.682505,1.036466,0
3762997782.62401,,1857,8.0708,8.0708,9999.833984375,9.89999989542412E-6,8.165782,0.17278635,7.2619232,0.04003,9.7959668,0.02664,17.05789,0.04003,0.65409751,7.4847701,0.011741866,99.360943,0,0,1,,,,2.2817E-6,16.61137,66.679996,0.88931141,0
3762997853.85985,,1857,8.0744,8.0744,9999.857421875,9.89999989542412E-6,8.1664358,0.1642878,7.2291106,0.04404,9.8016178,0.02665,17.030728,0.04404,1.8499232,7.3894794,0.011860282,99.345747,0,0,1,,,,2.3075E-6,14.96954,66.690674,0.88522224,0
3762997924.05958,,1857,8.07376,8.07376,9999.9404296875,9.89999989542412E-6,8.1665124,0.1635381,7.1969033,0.04171,9.8006866,0.02665,16.99759,0.04171,1.2674153,7.3314764,0.006211126,99.653753,0,0,1,,,,2.3199E-6,14.77896,66.691925,0.88127011,0
3762998543.22363,,1857,7.24699,7.24699,9999.9052734375,9.89999989542412E-6,7.32956,0.14950212,6.0314897,0.05974,7.391627,0.01848,13.423117,0.05681,0.96250094,6.766181,0,100,0,0,1,,,,1.9839E-6,14.66295,53.72245,0.82289929,0
3762998610.52117,,1857,7.25045,7.25045,9999.9169921875,9.89999989542412E-6,7.3319515,0.14401306,6.0184428,0.05177,7.3986119,0.0185,13.417055,0.04836,1.6705061,6.6993646,0,100,0,0,1,,,,2.0027E-6,13.53236,53.757513,0.82085142,0
3762998677.61594,,1857,7.25091,7.25091,9999.9404296875,9.89999989542412E-6,7.3354906,0.14615388,5.9877688,0.02829,7.4041257,0.01851,13.391895,0.02829,1.042682,6.682687,0.0067536975,99.592176,0,0,1,,,,2.0056E-6,13.39873,53.809423,0.8162738,0
3762999276.5653,,1857,6.508,6.508,9999.9404296875,9.89999989542412E-6,6.5836651,0.13350207,5.4863412,0.02559,5.5808247,0.01428,11.067166,0.02559,0.59340148,6.4578103,0.0082386521,99.490975,0,0,1,,,,1.7159E-6,13.36537,43.344646,0.83332629,0
3762999342.0373,,1857,6.51163,6.51163,9999.9169921875,9.89999989542412E-6,6.5878024,0.13188529,5.4748025,0.03117,5.591555,0.0143,11.066358,0.03117,2.4828842,6.3825513,0.0041610778,99.739539,0,0,1,,,,1.735E-6,12.91562,43.399141,0.83105142,0
3762999407.03974,,1857,6.51252,6.51252,9999.9169921875,9.89999989542412E-6,6.588268,0.1286701,5.4646201,0.05729,5.5950906,0.01431,11.059711,0.05548,2.1656893,6.3477435,0,100,0,0,1,,,,1.7423E-6,12.7651,43.405276,0.82944714,0
3762999995.94723,,1857,5.84484,5.84484,9999.9169921875,9.89999989542412E-6,5.9106846,0.11687956,5.4318642,0.02777,4.1458807,0.01067,9.5777449,0.02777,0.80620467,6.5303737,0.014303641,99.110597,0,0,1,,,,1.4709E-6,12.69549,34.936193,0.9189907,0
3763000062.97934,,1857,5.84805,5.84805,9999.8935546875,9.89999989542412E-6,5.9156912,0.11992492,5.4345701,0.02036,4.1537121,0.01069,9.5882822,0.02036,0.76458691,6.4220132,0.005886771,99.627172,0,0,1,,,,1.4948E-6,13.06075,34.995403,0.91867035,0
3763000126.48991,,1857,5.84923,5.84923,9999.9052734375,9.89999989542412E-6,5.9177148,0.11857625,5.4236662,0.0274,4.159303,0.01071,9.5829692,0.0274,2.0588983,6.4081424,0.0078023054,99.505225,0,0,1,,,,1.4978E-6,12.84403,35.019349,0.91651361,0
3763000703.12438,,1857,5.24978,5.24978,9999.9052734375,9.89999989542412E-6,5.3065617,0.10197327,5.8328175,0.02834,3.0590273,0.007856,8.8918448,0.02834,1.4380876,6.986888,0.0098104537,99.378334,0,0,1,,,,1.2761E-6,12.81628,28.159597,1.0991708,0
3763000771.17925,,1857,5.25269,5.25269,9999.9404296875,9.89999989542412E-6,5.3141194,0.10833333,5.8161189,0.01906,3.0708687,0.007885,8.8869876,0.01906,0.74022103,6.8833912,0.0071920137,99.53828,0,0,1,,,,1.2936E-6,13.97378,28.239865,1.0944652,0
3763000838.77515,,1857,5.25366,5.25366,9999.880859375,9.89999989542412E-6,5.3141669,0.10725704,5.8332935,0.0177,3.0705235,0.007884,8.903817,0.0177,0.75769083,6.832518,0.0043919803,99.715598,0,0,1,,,,1.3047E-6,13.76678,28.24037,1.0976873,0
3763001415.83454,,1857,4.71552,4.71552,9999.9052734375,9.89999989542412E-6,4.7659928,0.088698366,6.5179452,0.02017,2.2378864,0.006031,8.7558316,0.02017,0.54501709,7.981822,0.0091032154,99.400169,0,0,1,,,,1.1006E-6,13.66504,22.714688,1.3675944,0
3763001488.97177,,1857,4.71821,4.71821,9999.8935546875,9.89999989542412E-6,4.7746202,0.09820268,6.5161196,0.02107,2.2491841,0.00606,8.7653037,0.02107,2.5011239,7.8212719,0.00478062,99.679465,0,0,1,,,,1.1227E-6,15.96364,22.796998,1.3647409,0
3763001561.59923,,1857,4.71899,4.71899,9999.9404296875,9.89999989542412E-6,4.7753629,0.097020515,6.5080734,0.02106,2.2500117,0.006062,8.7580851,0.02106,2.0525884,7.7862773,0.00526528,99.645647,0,0,1,,,,1.127E-6,15.64254,22.804091,1.3628437,0
3763002140.94383,,1857,4.23585,4.23585,9999.833984375,9.89999989542412E-6,4.2793586,0.077575932,7.5041911,0.02656,1.6206153,0.003687,9.1248064,0.02656,0.65225842,9.613699,0.0067435388,99.518935,0,0,1,,,,9.5225E-7,15.57255,18.31291,1.7535785,0
3763002224.29385,,1857,4.23834,4.23834,9999.8701171875,9.89999989542412E-6,4.2890671,0.088993246,7.4879903,0.01783,1.6312008,0.003734,9.119191,0.01783,2.2816726,9.3877594,0.0039326766,99.714504,0,0,1,,,,9.7327E-7,19.2274,18.396096,1.7458319,0
3763002306.63205,,1857,4.23887,4.23887,9999.8935546875,9.89999989542412E-6,4.2898676,0.087683429,7.4846354,0.01793,1.6319486,0.003738,9.1165839,0.01793,2.2485119,9.3475969,0.0050445951,99.632318,0,0,1,,,,9.7771E-7,18.77552,18.402964,1.7447241,0
3763002896.70416,,1857,3.80533,3.80533,9999.8701171875,9.89999989542412E-6,3.8426594,0.067471429,8.8597802,0.04405,1.1767951,0.003467,10.036575,0.04405,0.86252602,12.03867,0.0041576474,99.665705,0,0,1,,,,8.3587E-7,18.69519,14.766031,2.3056377,0
3763002995.46524,,1857,3.80738,3.80738,9999.857421875,9.89999989542412E-6,3.8532526,0.079674979,8.8274571,0.02471,1.1858551,0.003419,10.013312,0.02471,0.99439026,11.745743,0.0033084169,99.729803,0,0,1,,,,8.543E-7,24.07734,14.847556,2.2909106,0
3763003091.96219,,1857,3.80754,3.80754,9999.833984375,9.89999989542412E-6,3.8530064,0.078404981,8.822735,0.02831,1.1857841,0.00342,10.008519,0.02831,1.1107996,11.680744,0.0033310876,99.726532,0,0,1,,,,8.5867E-7,23.49149,14.845658,2.2898314,0
3763003445.77077,,1857,3.42,3.42,9999.833984375,9.89999989542412E-6,3.4542416,0.059442094,10.419906,0.03887,0.85462795,0.004757,11.274534,0.03887,1.1898678,15.088277,0.0019983204,99.810694,0,0,1,,,,7.4845E-7,23.36149,11.931785,3.0165539,0
3763003563.15474,,1857,3.41995,3.41995,9999.8095703125,9.89999989542412E-6,3.4606841,0.070668211,10.406749,0.02812,0.85930623,0.004766,11.266056,0.02812,1.2859054,15.017995,0.0018520864,99.824746,0,0,1,,,,7.5129E-7,30.17655,11.976335,3.0071365,0
3763003681.16047,,1857,3.41992,3.41992,9999.822265625,9.89999989542412E-6,3.4599533,0.070481262,10.403416,0.02574,0.85874114,0.004765,11.262157,0.02574,1.2687293,15.044741,0.0025476495,99.759176,0,0,1,,,,7.5012E-7,30.03599,11.971277,3.0068082,0
3763003965.32033,,1857,3.07195,3.07195,9999.8095703125,9.89999989542412E-6,3.1045692,0.052815999,12.357581,0.03165,0.60501454,0.003213,12.962596,0.03165,1.1846459,19.677471,0.0017425927,99.800648,0,0,1,,,,6.5995E-7,30.08948,9.6383501,3.9804495,0
3763004109.90792,,1857,3.07197,3.07197,9999.833984375,9.89999989542412E-6,3.1099324,0.063523188,12.309472,0.02555,0.60824365,0.003236,12.917715,0.02555,0.67063893,19.734137,0.002754803,99.688086,0,0,1,,,,6.5645E-7,39.35494,9.6716797,3.9581155,0
3763004256.1359,,1857,3.07201,3.07201,9999.845703125,9.89999989542412E-6,3.1094462,0.063625184,12.297868,0.02615,0.60794709,0.003234,12.905815,0.02615,0.72467582,19.747308,0.0028036075,99.682889,0,0,1,,,,6.5544E-7,39.46827,9.6686557,3.9550026,0
